,Cell_id,Model_id,Time_constant_ms,Input_Resistance_GOhms,Holding_potential_mV_model,Steady_state_potential_mV_model,Resting_potential_mV_model,Adaptation_index,Gain,Threshold,Saturation_frequency_Hz_model,Saturation_stimulus_pA_model,file_name
82,509620929,512521825,66.37190139873063,1.1421646295814525,-73.97764285714285,-131.15809957223266,-16.797186142053054,1.601041757433897,0.8106693517020075,19.044243450722316,,,Cell_509620929_model_512521825_config.json
83,485455285,485720551,8.942561923164538,0.1264074535812486,-75.22800000000001,-81.55531035466768,-68.90068964533229,1.4729178676184542,0.6692868784318505,253.54101051096464,,,Cell_485455285_model_485720551_config.json
84,578517537,587848120,38.09148478025227,0.4431564896636414,-67.4808888888889,-80.80276476549352,-54.15901301228426,2.0275490817501165,0.2693009734263619,43.02122916151942,,,Cell_578517537_model_587848120_config.json
85,488430487,489917122,12.313495316205993,0.1062483042535613,-83.039,-86.2335215693207,-79.8444784306793,1.753920964199243,0.2104383817383233,332.58491614101,,,Cell_488430487_model_489917122_config.json
86,501848315,511615320,42.91889847238899,0.6577416042114426,-75.95371428571427,-105.11923775944186,-46.78819081198672,2.1405399342542997,0.313830244671665,36.516755431705725,,,Cell_501848315_model_511615320_config.json
87,561517025,561996371,9.333026940454056,0.1122522964978049,-72.647,-78.26600628742965,-67.02799371257036,5.602231287322636,0.4783845969782272,239.62508507623588,,,Cell_561517025_model_561996371_config.json
88,565448436,566729343,14.409835189045369,0.2380434961598727,-72.065,-64.26295815309156,-79.86704184690845,1.6775801130206642,0.3196779696432051,118.93592589430207,,,Cell_565448436_model_566729343_config.json
89,573660880,587845620,48.51383397359303,0.3620948451611147,-72.3489,-79.61273963448375,-65.08506036551626,1.6320503568220706,0.1879570773802067,64.11382458151299,,,Cell_573660880_model_587845620_config.json
90,508911693,512501618,29.11883072747339,0.2073054588111853,-71.796,-71.81086564740873,-71.78113435259128,1.9571566727211556,0.2384142484264235,121.77875745187536,,,Cell_508911693_model_512501618_config.json
91,526950199,527591549,41.51129312734255,0.3531296677211419,-65.414,-80.01390568416319,-50.814094315836826,2.5600070546718867,0.2488702092255103,37.715984211605594,,,Cell_526950199_model_527591549_config.json
92,476753465,566316517,26.64230502615465,0.4545744687841913,-73.081,-86.74664402705446,-59.41535597294554,66.14411207177506,0.5613718430040883,62.40218670906212,,,Cell_476753465_model_566316517_config.json
93,480643417,483147623,15.43128152053136,0.1875769539981624,-77.41,-79.29846453418423,-75.52153546581576,0.7791566744453766,,,,,Cell_480643417_model_483147623_config.json
94,476751360,566316243,8.39333639380471,0.1638645918465497,-74.133,-80.69697016066219,-67.5690298393378,6.75935736024465,0.4833307425307533,266.51567781702084,,,Cell_476751360_model_566316243_config.json
95,467703703,566296569,,,,,,,,,,,Cell_467703703_model_566296569_config.json
96,502269786,512192761,12.69026177709451,0.1023115982269573,-79.659,-78.54899647264384,-80.7690035273562,1.335792222157591,,,,,Cell_502269786_model_512192761_config.json
97,586072188,591774411,17.109168038502602,0.3202976163206136,-64.314,-70.74048061684363,-57.88751938315636,2.6297595072156774,0.3823095557043649,74.5707246166814,,,Cell_586072188_model_591774411_config.json
98,475625477,566309113,19.58043674676711,0.3556329132703371,-67.144,-70.72454954782182,-63.56345045217818,4.073203208911964,0.4965984110435715,89.5379092079179,,,Cell_475625477_model_566309113_config.json
99,485339983,566404798,15.324063047765453,0.1898002939463088,-75.528,-75.36907149904573,-75.6869285009543,1.7405390297983936,0.3181494179728353,167.07052601902686,,,Cell_485339983_model_566404798_config.json
100,565778579,566975073,42.57024641394363,0.3768023939847326,-61.06125,-69.56299724627334,-52.55950275372666,1.6340686548150058,0.1812400559423498,55.665759412558025,,,Cell_565778579_model_566975073_config.json
101,321893798,566282911,26.347451932114534,0.2564540600743508,-74.606,-72.06805301248943,-77.14394698751056,1.5783225101381697,0.3158379760119074,125.50734895485358,,,Cell_321893798_model_566282911_config.json
102,313862167,566281824,17.46025414699248,0.2875193631807865,-79.042,-81.96346886658161,-76.1205311334184,2.257763023035569,0.4175265647400774,87.84096877200778,,,Cell_313862167_model_566281824_config.json
103,584215214,591531957,18.464664135064822,0.2739553401483613,-78.194,-80.95198831368545,-75.43601168631454,13.612513346396517,0.4952112454425753,80.71043876255203,,,Cell_584215214_model_591531957_config.json
104,569072334,569819895,16.18966103448007,0.3321111881167734,-69.06999999999998,-75.73401187372522,-62.40598812627476,8.346356504044925,0.8371787073973257,67.9476091243537,,,Cell_569072334_model_569819895_config.json
105,480798873,485472233,14.829054142866852,0.1515675492739172,-71.238,-72.76371079432623,-69.71228920567377,1.8465904510628517,0.4361319925605012,177.29875073154213,,,Cell_480798873_model_485472233_config.json
106,478586295,566375395,8.429099533570243,0.0899262811845807,-57.212,-60.04907122188917,-54.374928778110835,2.5877284799464246,0.3296706641105996,159.2428246625168,,,Cell_478586295_model_566375395_config.json
107,485574832,486052401,18.93604503390409,0.1126899009705828,-71.707,-69.4621943175415,-73.95180568245848,1.8400273038794024,0.3563151247737678,205.27930727618948,,,Cell_485574832_model_486052401_config.json
108,565880475,566736311,13.059231183213672,0.2929783448488938,-73.66,-78.80588863965671,-68.51411136034328,4.261506265488965,0.9625438455633556,87.37458803311866,,,Cell_565880475_model_566736311_config.json
109,485578197,486051901,15.92777787977628,0.1487003550641359,-77.719,-75.00429010005608,-80.43370989994392,1.008663709009744,0.2723926901980029,253.10060353170456,,,Cell_485578197_model_486051901_config.json
110,479508018,480070790,,,,,,,,,,,Cell_479508018_model_480070790_config.json
111,485060618,485905016,4.432672810035012,0.0562176668472197,-77.18700000000001,-91.24100719567782,-63.13299280432216,8.807294835478746,,,,,Cell_485060618_model_485905016_config.json
112,478110866,566359288,32.079484199637136,0.6018745365182304,-75.33599999999998,-93.42920329257824,-57.24279670742175,21.089880913392093,0.623906794680642,48.02969133371523,,,Cell_478110866_model_566359288_config.json
113,488432250,488765010,51.78815604919478,0.5660119180572223,-70.65549999999999,-93.32725532902968,-47.98374467097032,4.1917168373680775,0.2460971752389053,31.014547403937833,,,Cell_488432250_model_488765010_config.json
114,324025297,496416925,36.59653749523339,0.3788490352649629,-73.9294,-81.54151474346732,-66.31728525653268,1.600261988942917,0.2025022771935822,68.53148434472074,,,Cell_324025297_model_496416925_config.json
115,590556221,593242681,36.25684645097232,0.3315613439186614,-64.25585714285714,-77.06385519481648,-51.4478590908978,1.741782279287977,0.2636783488731198,58.12789510779933,,,Cell_590556221_model_593242681_config.json
116,329254830,566286938,10.15817794206698,0.1612051463087651,-74.42800000000001,-82.50170317490188,-66.35429682509812,6.148752736940685,0.5487495898035898,171.5471337785512,,,Cell_329254830_model_566286938_config.json
117,313862134,566282076,13.077672129237596,0.3363247295183648,-74.579,-84.72103201777152,-64.43696798222845,25.43455392442965,0.7600725273878175,83.1477818731159,,,Cell_313862134_model_566282076_config.json
118,475517090,496421301,44.06981693632392,0.7596377060960949,-84.04483333333333,-111.9391926877928,-56.15047397887389,10.822946420239557,0.6935278668556943,45.35303249789407,,,Cell_475517090_model_496421301_config.json
119,482444444,485476088,7.566423365009174,0.1062261640091258,-76.443,-92.66799571456566,-60.21800428543433,10.265629263791242,,,,,Cell_482444444_model_485476088_config.json
120,556968207,558559664,13.074586333354688,0.2542050491043477,-70.026,-77.66799620583005,-62.384003794169935,2.0394265841351302,0.4171652189822079,110.31380148311212,,,Cell_556968207_model_558559664_config.json
121,603411614,605236352,30.166205528683804,0.2845525571731481,-79.75299999999999,-78.99766871350153,-80.50833128649847,1.3793646211272343,0.2356111087328094,120.3132731516176,,,Cell_603411614_model_605236352_config.json
122,587096515,592409190,31.78312645800214,0.5056960209877848,-61.22200000000001,-76.4236343361904,-46.0203656638096,1.9094709802397416,0.6428662317531345,52.344812431600495,,,Cell_587096515_model_592409190_config.json
123,580014328,587864555,,,,,,,,,,,Cell_580014328_model_587864555_config.json
124,579626068,591248063,13.9977633531254,0.210278470857751,-68.376,-72.59547443172752,-64.15652556827247,1.6668098292938556,0.2970624545736114,128.55653443845102,,,Cell_579626068_model_591248063_config.json
125,504120613,512198296,9.251810477200683,0.1133754222253495,-75.77799999999999,-81.45312249282615,-70.10287750717386,1.154781653541728,0.2560866777810809,312.46986849283184,,,Cell_504120613_model_512198296_config.json
