edge_type_id target_query source_query syn_weight dynamics_params delay model_template
266 pop_name=='PV2' pop_name=='SST1' -10 static_InhToInh.json 1.7881826655098902 static_synapse
267 pop_name=='PV1' pop_name=='SST2' -10 static_InhToInh.json 2.5553576442068806 static_synapse
268 pop_name=='PV2' pop_name=='SST2' -10 static_InhToInh.json 2.1559864773260147 static_synapse
269 pop_name=='PV1' pop_name=='SST3' -10 static_InhToInh.json 2.977441114548478 static_synapse
270 pop_name=='PV2' pop_name=='SST3' -10 static_InhToInh.json 1.1300981784051085 static_synapse
271 pop_name=='SST1' pop_name=='SST1' -10 static_InhToInh.json 1.0257987797040227 static_synapse
272 pop_name=='SST2' pop_name=='SST1' -10 static_InhToInh.json 2.2989997796260413 static_synapse
273 pop_name=='SST3' pop_name=='SST1' -10 static_InhToInh.json 2.49002327952493 static_synapse
274 pop_name=='SST1' pop_name=='SST2' -10 static_InhToInh.json 1.1450852743229618 static_synapse
275 pop_name=='SST2' pop_name=='SST2' -10 static_InhToInh.json 2.940716201174959 static_synapse
276 pop_name=='SST3' pop_name=='SST2' -10 static_InhToInh.json 1.7990065130858583 static_synapse
277 pop_name=='SST1' pop_name=='SST3' -10 static_InhToInh.json 2.022281056144627 static_synapse
278 pop_name=='SST2' pop_name=='SST3' -10 static_InhToInh.json 1.109407477349571 static_synapse
279 pop_name=='SST3' pop_name=='SST3' -10 static_InhToInh.json 1.6911622461750806 static_synapse
280 pop_name=='VIP1' pop_name=='SST1' -10 static_InhToInh.json 2.055656946762146 static_synapse
281 pop_name=='VIP2' pop_name=='SST1' -10 static_InhToInh.json 2.8613126597041076 static_synapse
282 pop_name=='VIP3' pop_name=='SST1' -10 static_InhToInh.json 1.8200690932916488 static_synapse
283 pop_name=='VIP4' pop_name=='SST1' -10 static_InhToInh.json 1.114747092917689 static_synapse
284 pop_name=='VIP1' pop_name=='SST2' -10 static_InhToInh.json 2.8519439394677226 static_synapse
285 pop_name=='VIP2' pop_name=='SST2' -10 static_InhToInh.json 2.924628610951102 static_synapse
286 pop_name=='VIP3' pop_name=='SST2' -10 static_InhToInh.json 1.4369521934280156 static_synapse
287 pop_name=='VIP4' pop_name=='SST2' -10 static_InhToInh.json 2.533647770749717 static_synapse
288 pop_name=='VIP1' pop_name=='SST3' -10 static_InhToInh.json 2.5180169407617936 static_synapse
289 pop_name=='VIP2' pop_name=='SST3' -10 static_InhToInh.json 2.298805447400264 static_synapse
290 pop_name=='VIP3' pop_name=='SST3' -10 static_InhToInh.json 1.837203087070801 static_synapse
291 pop_name=='VIP4' pop_name=='SST3' -10 static_InhToInh.json 1.6750621540262063 static_synapse
292 pop_name=='exc1' pop_name=='VIP1' -10 static_InhToExc.json 2.923546039196477 static_synapse
293 pop_name=='exc2' pop_name=='VIP1' -10 static_InhToExc.json 2.349179229577998 static_synapse
294 pop_name=='exc3' pop_name=='VIP1' -10 static_InhToExc.json 1.8185653619454967 static_synapse
295 pop_name=='exc4' pop_name=='VIP1' -10 static_InhToExc.json 1.7518371269615693 static_synapse
296 pop_name=='exc5' pop_name=='VIP1' -10 static_InhToExc.json 2.8395181049308236 static_synapse
297 pop_name=='exc6' pop_name=='VIP1' -10 static_InhToExc.json 1.8277357683936095 static_synapse
298 pop_name=='exc7' pop_name=='VIP1' -10 static_InhToExc.json 1.0536692683213795 static_synapse
299 pop_name=='exc1' pop_name=='VIP2' -10 static_InhToExc.json 1.4261157910265494 static_synapse
300 pop_name=='exc2' pop_name=='VIP2' -10 static_InhToExc.json 2.6376859041187357 static_synapse
301 pop_name=='exc3' pop_name=='VIP2' -10 static_InhToExc.json 2.700504296608989 static_synapse
302 pop_name=='exc4' pop_name=='VIP2' -10 static_InhToExc.json 2.171871948364344 static_synapse
303 pop_name=='exc5' pop_name=='VIP2' -10 static_InhToExc.json 2.446390339898217 static_synapse
304 pop_name=='exc6' pop_name=='VIP2' -10 static_InhToExc.json 2.909991574519404 static_synapse
305 pop_name=='exc7' pop_name=='VIP2' -10 static_InhToExc.json 1.7277207731341424 static_synapse
306 pop_name=='exc1' pop_name=='VIP3' -10 static_InhToExc.json 2.9847606574651464 static_synapse
307 pop_name=='exc2' pop_name=='VIP3' -10 static_InhToExc.json 2.4029915171210923 static_synapse
308 pop_name=='exc3' pop_name=='VIP3' -10 static_InhToExc.json 2.5965097718539134 static_synapse
309 pop_name=='exc4' pop_name=='VIP3' -10 static_InhToExc.json 1.2202700125332195 static_synapse
310 pop_name=='exc5' pop_name=='VIP3' -10 static_InhToExc.json 1.062117137877222 static_synapse
311 pop_name=='exc6' pop_name=='VIP3' -10 static_InhToExc.json 1.7560343949919552 static_synapse
312 pop_name=='exc7' pop_name=='VIP3' -10 static_InhToExc.json 2.0884477516033053 static_synapse
313 pop_name=='exc1' pop_name=='VIP4' -10 static_InhToExc.json 2.609299358906199 static_synapse
314 pop_name=='exc2' pop_name=='VIP4' -10 static_InhToExc.json 1.3131602197521182 static_synapse
315 pop_name=='exc3' pop_name=='VIP4' -10 static_InhToExc.json 1.1390912800373896 static_synapse
316 pop_name=='exc4' pop_name=='VIP4' -10 static_InhToExc.json 2.895042232710041 static_synapse
317 pop_name=='exc5' pop_name=='VIP4' -10 static_InhToExc.json 2.3182114139115955 static_synapse
318 pop_name=='exc6' pop_name=='VIP4' -10 static_InhToExc.json 1.954368868002044 static_synapse
319 pop_name=='exc7' pop_name=='VIP4' -10 static_InhToExc.json 2.6167405247739848 static_synapse
320 pop_name=='PV1' pop_name=='VIP1' -10 static_InhToInh.json 1.4870038324494235 static_synapse
321 pop_name=='PV2' pop_name=='VIP1' -10 static_InhToInh.json 1.582883059394528 static_synapse
322 pop_name=='PV1' pop_name=='VIP2' -10 static_InhToInh.json 2.1775994496249838 static_synapse
323 pop_name=='PV2' pop_name=='VIP2' -10 static_InhToInh.json 1.8783441756267214 static_synapse
324 pop_name=='PV1' pop_name=='VIP3' -10 static_InhToInh.json 1.2512250315483342 static_synapse
325 pop_name=='PV2' pop_name=='VIP3' -10 static_InhToInh.json 2.1789026537421963 static_synapse
326 pop_name=='PV1' pop_name=='VIP4' -10 static_InhToInh.json 2.9070051778202615 static_synapse
327 pop_name=='PV2' pop_name=='VIP4' -10 static_InhToInh.json 1.7247542438532977 static_synapse
328 pop_name=='SST1' pop_name=='VIP1' -10 static_InhToInh.json 1.4286997880983434 static_synapse
329 pop_name=='SST2' pop_name=='VIP1' -10 static_InhToInh.json 2.740919342968388 static_synapse
330 pop_name=='SST3' pop_name=='VIP1' -10 static_InhToInh.json 1.5287055227945765 static_synapse
331 pop_name=='SST1' pop_name=='VIP2' -10 static_InhToInh.json 1.3009009485960348 static_synapse
332 pop_name=='SST2' pop_name=='VIP2' -10 static_InhToInh.json 2.662237099431768 static_synapse
333 pop_name=='SST3' pop_name=='VIP2' -10 static_InhToInh.json 2.4313582763715536 static_synapse
334 pop_name=='SST1' pop_name=='VIP3' -10 static_InhToInh.json 2.1159928192184925 static_synapse
335 pop_name=='SST2' pop_name=='VIP3' -10 static_InhToInh.json 2.2847931081404473 static_synapse
336 pop_name=='SST3' pop_name=='VIP3' -10 static_InhToInh.json 2.1298156924085454 static_synapse
337 pop_name=='SST1' pop_name=='VIP4' -10 static_InhToInh.json 1.456570381053955 static_synapse
338 pop_name=='SST2' pop_name=='VIP4' -10 static_InhToInh.json 1.5347757436830267 static_synapse
339 pop_name=='SST3' pop_name=='VIP4' -10 static_InhToInh.json 1.3434839735045156 static_synapse
340 pop_name=='VIP1' pop_name=='VIP1' -10 static_InhToInh.json 1.6510953292113026 static_synapse
341 pop_name=='VIP2' pop_name=='VIP1' -10 static_InhToInh.json 1.6458020271345104 static_synapse
342 pop_name=='VIP3' pop_name=='VIP1' -10 static_InhToInh.json 2.040274173786081 static_synapse
343 pop_name=='VIP4' pop_name=='VIP1' -10 static_InhToInh.json 1.0242730838766128 static_synapse
344 pop_name=='VIP1' pop_name=='VIP2' -10 static_InhToInh.json 1.3203149656877353 static_synapse
345 pop_name=='VIP2' pop_name=='VIP2' -10 static_InhToInh.json 1.8713021891967696 static_synapse
346 pop_name=='VIP3' pop_name=='VIP2' -10 static_InhToInh.json 1.9160131338999369 static_synapse
347 pop_name=='VIP4' pop_name=='VIP2' -10 static_InhToInh.json 1.8879494954002594 static_synapse
348 pop_name=='VIP1' pop_name=='VIP3' -10 static_InhToInh.json 1.7331562497014557 static_synapse
349 pop_name=='VIP2' pop_name=='VIP3' -10 static_InhToInh.json 1.4281466782678516 static_synapse
350 pop_name=='VIP3' pop_name=='VIP3' -10 static_InhToInh.json 2.3137144092951436 static_synapse
351 pop_name=='VIP4' pop_name=='VIP3' -10 static_InhToInh.json 2.2880247881800706 static_synapse
352 pop_name=='VIP1' pop_name=='VIP4' -10 static_InhToInh.json 1.3620982485021733 static_synapse
353 pop_name=='VIP2' pop_name=='VIP4' -10 static_InhToInh.json 1.7874012605680134 static_synapse
354 pop_name=='VIP3' pop_name=='VIP4' -10 static_InhToInh.json 1.1071332669870562 static_synapse
355 pop_name=='VIP4' pop_name=='VIP4' -10 static_InhToInh.json 2.698766405887092 static_synapse
356 pop_name=='exc1' pop_name=='htr3a' -10 static_InhToExc.json 1.123526838037927 static_synapse
357 pop_name=='exc2' pop_name=='htr3a' -10 static_InhToExc.json 1.2150760649034043 static_synapse
358 pop_name=='exc3' pop_name=='htr3a' -10 static_InhToExc.json 2.3268789855585044 static_synapse
359 pop_name=='exc4' pop_name=='htr3a' -10 static_InhToExc.json 2.881467994805167 static_synapse
360 pop_name=='exc5' pop_name=='htr3a' -10 static_InhToExc.json 2.3553431293534977 static_synapse
361 pop_name=='exc6' pop_name=='htr3a' -10 static_InhToExc.json 1.314148680313235 static_synapse
362 pop_name=='exc7' pop_name=='htr3a' -10 static_InhToExc.json 1.6710329830167507 static_synapse
363 pop_name=='PV1' pop_name=='htr3a' -10 static_InhToInh.json 2.820246549404695 static_synapse
364 pop_name=='PV2' pop_name=='htr3a' -10 static_InhToInh.json 2.1098596805529617 static_synapse
365 pop_name=='SST1' pop_name=='htr3a' -10 static_InhToInh.json 1.5626819871536946 static_synapse
366 pop_name=='SST2' pop_name=='htr3a' -10 static_InhToInh.json 2.687491685130835 static_synapse
367 pop_name=='SST3' pop_name=='htr3a' -10 static_InhToInh.json 2.4085079925246795 static_synapse
368 pop_name=='VIP1' pop_name=='htr3a' -10 static_InhToInh.json 2.0413545572386242 static_synapse
369 pop_name=='VIP2' pop_name=='htr3a' -10 static_InhToInh.json 2.4138057460665383 static_synapse
370 pop_name=='VIP3' pop_name=='htr3a' -10 static_InhToInh.json 1.7416285088631793 static_synapse
371 pop_name=='VIP4' pop_name=='htr3a' -10 static_InhToInh.json 2.5702090195068648 static_synapse
372 pop_name=='htr3a' pop_name=='htr3a' -10 static_InhToInh.json 1.5911113001490855 static_synapse
373 pop_name=='htr3a' pop_name=='exc1' 10 static_ExcToInh.json 2.1707208483860607 static_synapse
